ID_Pedido,Data_Pedido,Produto,Categoria,UF,Estado,Regiao,Canal_Venda,Status_Pedido,Quantidade,Preco_Unitario,Desconto,Frete,Valor_Total
1156,2023-09-23,Tênis Nike Air Max,Calçados,BA,Bahia,Nordeste,Marketplace,Cancelado,5,491.09,0.07,26.34,2283.57
1157,2023-04-29,Notebook Dell Inspiron,Eletrônicos,PR,Paraná,Sul,Site,Entregue,1,3271.77,0.09,23.17,2977.31
1158,2024-07-02,Livro Python para Iniciantes,Livros,SC,Santa Catarina,Sul,Site,Entregue,4,79.44,0.0,14.33,317.76
1159,2023-05-10,Camiseta Básica,Vestuário,DF,Distrito Federal,Centro-Oeste,App Mobile,Cancelado,3,52.04,0.12,75.37,137.39
1160,2023-11-20,Aspirador Philco,Casa e Cozinha,MT,Mato Grosso,Centro-Oeste,Marketplace,Devolvido,2,306.74,0.0,69.67,613.48
1161,2024-11-12,Fone Bluetooth JBL,Eletrônicos,DF,Distrito Federal,Centro-Oeste,App Mobile,Entregue,4,305.9,0.02,29.84,1199.13
1162,2023-10-08,Mouse Gamer Logitech,Eletrônicos,PA,Pará,Norte,Marketplace,Entregue,5,185.91,0.08,58.2,855.19
1163,2023-12-08,Mouse Gamer Logitech,Eletrônicos,AM,Amazonas,Norte,Marketplace,Cancelado,2,194.65,0.11,36.37,346.48
1164,2023-07-03,Fone Bluetooth JBL,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,2,307.43,0.01,70.58,608.71
1165,2023-01-23,Mouse Gamer Logitech,Eletrônicos,PE,Pernambuco,Nordeste,Marketplace,Cancelado,3,219.11,0.1,69.4,591.6
1166,2024-06-24,Aspirador Philco,Casa e Cozinha,BA,Bahia,Nordeste,App Mobile,Cancelado,4,384.04,0.11,37.37,1367.18
1167,2024-08-17,Whey Protein 1kg,Suplementos,PR,Paraná,Sul,App Mobile,Entregue,5,151.66,0.02,62.66,743.13
1168,2024-05-09,Mouse Gamer Logitech,Eletrônicos,PA,Pará,Norte,Site,Entregue,4,202.63,0.09,40.93,737.57
1169,2024-01-06,Calça Jeans Masculina,Vestuário,ES,Espírito Santo,Sudeste,Site,Entregue,2,136.54,0.03,55.59,264.89
1170,2023-06-22,Whey Protein 1kg,Suplementos,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,2,150.97,0.15,57.56,256.65
1171,2024-10-27,Teclado Mecânico,Eletrônicos,SP,São Paulo,Sudeste,Site,Entregue,4,348.92,0.01,78.62,1381.72
1172,2023-11-06,Tênis Nike Air Max,Calçados,GO,Goiás,Centro-Oeste,App Mobile,Entregue,4,409.97,0.02,37.77,1607.08
1173,2023-10-09,Whey Protein 1kg,Suplementos,GO,Goiás,Centro-Oeste,Site,Cancelado,1,167.0,0.13,55.52,145.29
1174,2024-11-15,Livro Clean Code,Livros,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,1,79.11,0.01,44.25,78.32
1175,2023-04-07,Teclado Mecânico,Eletrônicos,CE,Ceará,Nordeste,Site,Entregue,5,387.27,0.09,29.16,1762.08
1176,2023-05-09,Multivitamínico,Suplementos,GO,Goiás,Centro-Oeste,Site,Cancelado,4,98.89,0.11,30.89,352.05
1177,2024-07-03,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,Site,Devolvido,2,3328.71,0.11,37.57,5925.1
1178,2024-10-29,Multivitamínico,Suplementos,PA,Pará,Norte,Marketplace,Cancelado,1,88.08,0.09,59.96,80.15
1179,2024-04-02,Notebook Dell Inspiron,Eletrônicos,PA,Pará,Norte,Site,Entregue,2,3728.19,0.1,10.37,6710.74
1180,2023-09-20,Multivitamínico,Suplementos,SC,Santa Catarina,Sul,Site,Entregue,2,89.34,0.1,16.15,160.81
1181,2024-03-09,Mouse Gamer Logitech,Eletrônicos,PA,Pará,Norte,Site,Entregue,1,195.21,0.05,48.11,185.45
1182,2024-11-05,Livro Clean Code,Livros,SP,São Paulo,Sudeste,Site,Entregue,1,97.68,0.08,64.8,89.87
1183,2023-12-27,Aspirador Philco,Casa e Cozinha,PE,Pernambuco,Nordeste,Site,Devolvido,4,358.22,0.08,79.02,1318.25
1184,2023-05-26,Livro Python para Iniciantes,Livros,CE,Ceará,Nordeste,Marketplace,Entregue,1,81.15,0.01,12.57,80.34
1185,2024-09-29,Calça Jeans Masculina,Vestuário,DF,Distrito Federal,Centro-Oeste,Site,Entregue,5,128.34,0.09,29.42,583.95
1186,2023-03-27,Sandália Havaianas,Calçados,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,3,56.63,0.14,38.0,146.11
1187,2024-10-10,Calça Jeans Masculina,Vestuário,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,5,117.03,0.09,28.86,532.49
1188,2024-03-05,Whey Protein 1kg,Suplementos,MT,Mato Grosso,Centro-Oeste,Site,Entregue,5,162.19,0.12,52.35,713.64
1189,2023-05-08,Mouse Gamer Logitech,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Cancelado,4,171.21,0.09,15.43,623.2
1190,2023-12-08,Aspirador Philco,Casa e Cozinha,RJ,Rio de Janeiro,Sudeste,Marketplace,Devolvido,4,303.18,0.1,35.4,1091.45
1191,2024-01-23,Multivitamínico,Suplementos,PR,Paraná,Sul,Site,Entregue,3,76.64,0.06,77.81,216.12
1192,2024-05-16,Notebook Dell Inspiron,Eletrônicos,PA,Pará,Norte,Site,Entregue,5,3611.25,0.05,67.49,17153.44
1193,2023-06-24,Notebook Dell Inspiron,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Devolvido,3,3456.61,0.09,72.76,9436.55
1194,2024-07-18,Tênis Nike Air Max,Calçados,PA,Pará,Norte,App Mobile,Entregue,3,473.08,0.1,65.21,1277.32
1195,2023-06-09,Livro Python para Iniciantes,Livros,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,5,70.46,0.0,45.95,352.3
1196,2024-01-15,Livro Clean Code,Livros,MG,Minas Gerais,Sudeste,Site,Cancelado,5,92.94,0.01,60.78,460.05
1197,2024-04-24,Whey Protein 1kg,Suplementos,PA,Pará,Norte,Site,Devolvido,4,164.17,0.03,79.04,636.98
1198,2023-11-09,Aspirador Philco,Casa e Cozinha,PR,Paraná,Sul,App Mobile,Cancelado,5,379.79,0.13,66.98,1652.09
1199,2023-03-20,Livro Clean Code,Livros,DF,Distrito Federal,Centro-Oeste,Site,Entregue,4,93.73,0.13,54.43,326.18
1200,2024-05-19,Whey Protein 1kg,Suplementos,RS,Rio Grande do Sul,Sul,Site,Entregue,5,138.21,0.11,48.79,615.03
1201,2024-12-02,Multivitamínico,Suplementos,DF,Distrito Federal,Centro-Oeste,Site,Cancelado,5,97.37,0.02,44.85,477.11
1202,2023-01-08,Livro Clean Code,Livros,ES,Espírito Santo,Sudeste,Marketplace,Entregue,4,76.73,0.03,68.2,297.71
1203,2024-06-24,Whey Protein 1kg,Suplementos,BA,Bahia,Nordeste,Marketplace,Devolvido,3,145.68,0.11,76.56,388.97
1204,2024-06-20,Livro Clean Code,Livros,GO,Goiás,Centro-Oeste,Site,Devolvido,4,98.1,0.1,71.74,353.16
1205,2024-03-08,Teclado Mecânico,Eletrônicos,RS,Rio Grande do Sul,Sul,Site,Entregue,3,413.24,0.08,76.67,1140.54
1206,2023-05-01,Panela de Pressão Tramontina,Casa e Cozinha,BA,Bahia,Nordeste,Site,Entregue,1,177.46,0.1,68.22,159.71
1207,2023-08-11,Calça Jeans Masculina,Vestuário,PR,Paraná,Sul,App Mobile,Entregue,3,117.33,0.11,49.82,313.27
1208,2023-02-28,Teclado Mecânico,Eletrônicos,PR,Paraná,Sul,Marketplace,Devolvido,1,422.59,0.13,69.38,367.65
1209,2023-07-10,Tênis Nike Air Max,Calçados,SP,São Paulo,Sudeste,Marketplace,Cancelado,3,415.97,0.02,34.48,1222.95
1210,2023-06-07,Sandália Havaianas,Calçados,SC,Santa Catarina,Sul,Site,Entregue,4,58.28,0.01,46.0,230.79
1211,2024-01-19,Sandália Havaianas,Calçados,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,2,62.44,0.04,42.95,119.88
1212,2024-03-25,Calça Jeans Masculina,Vestuário,SC,Santa Catarina,Sul,App Mobile,Entregue,5,136.77,0.02,40.7,670.17
1213,2023-07-14,Fone Bluetooth JBL,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Cancelado,1,281.85,0.13,23.89,245.21
1214,2023-07-23,Calça Jeans Masculina,Vestuário,SP,São Paulo,Sudeste,Site,Cancelado,4,134.57,0.14,21.22,462.92
1215,2023-05-11,Panela de Pressão Tramontina,Casa e Cozinha,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,4,184.63,0.07,57.72,686.82
1216,2023-05-10,Tênis Nike Air Max,Calçados,PA,Pará,Norte,App Mobile,Devolvido,4,397.2,0.14,65.49,1366.37
1217,2024-09-03,Fone Bluetooth JBL,Eletrônicos,SC,Santa Catarina,Sul,Marketplace,Entregue,2,258.82,0.12,40.08,455.52
1218,2024-09-24,Whey Protein 1kg,Suplementos,SP,São Paulo,Sudeste,App Mobile,Cancelado,3,147.2,0.01,40.03,437.18
1219,2024-12-18,Fone Bluetooth JBL,Eletrônicos,AM,Amazonas,Norte,Marketplace,Entregue,2,275.99,0.02,28.45,540.94
1220,2024-05-29,Camiseta Básica,Vestuário,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,4,51.23,0.12,59.08,180.33
1221,2023-07-16,Livro Python para Iniciantes,Livros,MG,Minas Gerais,Sudeste,Site,Devolvido,2,72.5,0.02,12.69,142.1
1222,2024-06-21,Teclado Mecânico,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Entregue,5,350.88,0.13,36.62,1526.33
1223,2024-10-21,Calça Jeans Masculina,Vestuário,AM,Amazonas,Norte,Marketplace,Entregue,2,121.33,0.07,45.69,225.67
1224,2023-11-24,Smartphone Samsung Galaxy,Eletrônicos,PR,Paraná,Sul,Site,Entregue,3,1196.09,0.05,39.27,3408.86
1225,2024-04-28,Teclado Mecânico,Eletrônicos,SP,São Paulo,Sudeste,Site,Entregue,1,336.5,0.11,24.84,299.49
1226,2023-11-08,Calça Jeans Masculina,Vestuário,ES,Espírito Santo,Sudeste,Marketplace,Entregue,4,116.42,0.14,35.45,400.48
1227,2024-01-06,Notebook Dell Inspiron,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,5,3648.11,0.02,35.24,17875.74
1228,2024-01-29,Whey Protein 1kg,Suplementos,PA,Pará,Norte,Marketplace,Devolvido,5,150.77,0.1,24.7,678.47
1229,2024-11-01,Notebook Dell Inspiron,Eletrônicos,ES,Espírito Santo,Sudeste,Site,Entregue,5,3079.43,0.09,73.85,14011.41
1230,2024-04-30,Mouse Gamer Logitech,Eletrônicos,RS,Rio Grande do Sul,Sul,Site,Cancelado,1,173.66,0.08,34.0,159.77
1231,2024-07-27,Multivitamínico,Suplementos,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,1,79.29,0.06,59.81,74.53
1232,2024-05-30,Tênis Nike Air Max,Calçados,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,1,484.86,0.01,39.33,480.01
1233,2024-08-02,Multivitamínico,Suplementos,SP,São Paulo,Sudeste,Site,Devolvido,3,92.07,0.02,13.18,270.69
1234,2023-03-18,Smartphone Samsung Galaxy,Eletrônicos,PA,Pará,Norte,Marketplace,Entregue,4,1265.79,0.08,45.94,4658.11
1235,2023-07-08,Fone Bluetooth JBL,Eletrônicos,PE,Pernambuco,Nordeste,Marketplace,Cancelado,5,313.35,0.06,29.0,1472.74
1236,2024-04-11,Smartphone Samsung Galaxy,Eletrônicos,MG,Minas Gerais,Sudeste,Marketplace,Entregue,5,1331.33,0.13,65.35,5791.29
1237,2024-07-19,Aspirador Philco,Casa e Cozinha,AM,Amazonas,Norte,Marketplace,Devolvido,3,323.96,0.03,59.58,942.72
1238,2023-10-12,Notebook Dell Inspiron,Eletrônicos,MG,Minas Gerais,Sudeste,Site,Entregue,5,3182.53,0.01,20.37,15753.52
1239,2024-10-26,Teclado Mecânico,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Entregue,2,427.87,0.03,18.13,830.07
1240,2023-05-17,Tênis Nike Air Max,Calçados,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,3,391.78,0.11,48.45,1046.05
1241,2023-12-31,Sandália Havaianas,Calçados,ES,Espírito Santo,Sudeste,Marketplace,Entregue,3,65.67,0.09,10.73,179.28
1242,2024-08-20,Camiseta Básica,Vestuário,AM,Amazonas,Norte,App Mobile,Entregue,3,54.54,0.08,78.51,150.53
1243,2024-03-28,Notebook Dell Inspiron,Eletrônicos,AM,Amazonas,Norte,Marketplace,Cancelado,3,3735.21,0.1,48.56,10085.07
1244,2024-04-01,Camiseta Básica,Vestuário,SC,Santa Catarina,Sul,App Mobile,Entregue,5,50.27,0.13,37.68,218.67
1245,2024-04-15,Camiseta Básica,Vestuário,AM,Amazonas,Norte,Marketplace,Cancelado,3,44.27,0.07,44.72,123.51
1246,2023-01-22,Fone Bluetooth JBL,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Site,Entregue,5,291.69,0.11,55.33,1298.02
1247,2024-04-10,Calça Jeans Masculina,Vestuário,MG,Minas Gerais,Sudeste,Site,Cancelado,5,116.52,0.02,39.85,570.95
1248,2023-04-13,Teclado Mecânico,Eletrônicos,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,5,344.8,0.11,10.83,1534.36
1249,2023-09-12,Sandália Havaianas,Calçados,BA,Bahia,Nordeste,Site,Entregue,1,62.35,0.1,13.06,56.12
1250,2023-04-19,Multivitamínico,Suplementos,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,5,76.72,0.14,77.03,329.9
1251,2023-06-17,Aspirador Philco,Casa e Cozinha,AM,Amazonas,Norte,App Mobile,Entregue,2,309.59,0.11,72.47,551.07
1252,2023-05-07,Calça Jeans Masculina,Vestuário,SC,Santa Catarina,Sul,App Mobile,Entregue,2,112.23,0.1,53.92,202.01
1253,2023-05-26,Smartphone Samsung Galaxy,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Site,Entregue,5,1201.35,0.08,68.55,5526.21
1254,2023-08-20,Smartphone Samsung Galaxy,Eletrônicos,ES,Espírito Santo,Sudeste,Site,Entregue,2,1243.72,0.02,55.88,2437.69
1255,2023-10-16,Teclado Mecânico,Eletrônicos,ES,Espírito Santo,Sudeste,Marketplace,Cancelado,1,379.36,0.15,25.72,322.46
1256,2023-02-14,Tênis Nike Air Max,Calçados,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,1,422.96,0.14,15.94,363.75
1257,2024-11-14,Livro Python para Iniciantes,Livros,MG,Minas Gerais,Sudeste,Site,Cancelado,5,74.6,0.03,39.77,361.81
1258,2024-01-13,Livro Clean Code,Livros,PR,Paraná,Sul,Marketplace,Entregue,3,96.09,0.04,44.95,276.74
1259,2023-05-31,Teclado Mecânico,Eletrônicos,PR,Paraná,Sul,Marketplace,Entregue,1,415.41,0.15,64.44,353.1
1260,2023-10-13,Tênis Nike Air Max,Calçados,MG,Minas Gerais,Sudeste,App Mobile,Cancelado,4,474.04,0.02,39.92,1858.24
1261,2024-05-07,Fone Bluetooth JBL,Eletrônicos,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,2,312.46,0.05,44.59,593.67
1262,2024-03-04,Whey Protein 1kg,Suplementos,BA,Bahia,Nordeste,Marketplace,Entregue,2,167.98,0.1,27.21,302.36
1263,2024-08-17,Aspirador Philco,Casa e Cozinha,PE,Pernambuco,Nordeste,Marketplace,Devolvido,4,343.99,0.12,36.92,1210.84
1264,2023-01-18,Whey Protein 1kg,Suplementos,BA,Bahia,Nordeste,Marketplace,Devolvido,2,164.02,0.04,10.2,314.92
1265,2023-05-23,Tênis Nike Air Max,Calçados,CE,Ceará,Nordeste,App Mobile,Entregue,1,389.12,0.05,69.41,369.66
1266,2023-05-22,Calça Jeans Masculina,Vestuário,PE,Pernambuco,Nordeste,Site,Devolvido,4,118.29,0.12,13.91,416.38
1267,2023-02-25,Notebook Dell Inspiron,Eletrônicos,AM,Amazonas,Norte,Marketplace,Entregue,4,3615.41,0.1,39.73,13015.48
1268,2023-05-31,Whey Protein 1kg,Suplementos,RJ,Rio de Janeiro,Sudeste,Marketplace,Devolvido,1,154.98,0.09,21.07,141.03
1269,2023-07-06,Tênis Nike Air Max,Calçados,MG,Minas Gerais,Sudeste,Site,Entregue,1,383.82,0.12,39.15,337.76
1270,2024-10-22,Panela de Pressão Tramontina,Casa e Cozinha,AM,Amazonas,Norte,Site,Devolvido,3,183.74,0.11,41.08,490.59
1271,2023-06-27,Whey Protein 1kg,Suplementos,SP,São Paulo,Sudeste,App Mobile,Entregue,2,138.31,0.1,52.29,248.96
1272,2023-09-22,Aspirador Philco,Casa e Cozinha,MG,Minas Gerais,Sudeste,Site,Cancelado,4,356.89,0.13,48.79,1241.98
1273,2024-06-18,Teclado Mecânico,Eletrônicos,GO,Goiás,Centro-Oeste,Marketplace,Entregue,2,372.71,0.02,78.12,730.51
1274,2024-07-26,Sandália Havaianas,Calçados,MG,Minas Gerais,Sudeste,Marketplace,Entregue,4,60.19,0.03,22.86,233.54
1275,2023-06-18,Livro Python para Iniciantes,Livros,DF,Distrito Federal,Centro-Oeste,Site,Cancelado,4,74.17,0.1,67.91,267.01
1276,2023-12-10,Smartphone Samsung Galaxy,Eletrônicos,PA,Pará,Norte,App Mobile,Cancelado,2,1192.63,0.02,35.39,2337.55
1277,2023-11-13,Smartphone Samsung Galaxy,Eletrônicos,RS,Rio Grande do Sul,Sul,App Mobile,Entregue,5,1139.51,0.03,10.77,5526.62
1278,2024-07-31,Camiseta Básica,Vestuário,CE,Ceará,Nordeste,Site,Entregue,2,45.77,0.15,49.54,77.81
1279,2023-10-17,Multivitamínico,Suplementos,PE,Pernambuco,Nordeste,Site,Entregue,3,78.51,0.05,78.64,223.75
1280,2023-04-10,Sandália Havaianas,Calçados,CE,Ceará,Nordeste,Site,Entregue,4,61.78,0.15,59.19,210.05
1281,2024-01-27,Tênis Nike Air Max,Calçados,BA,Bahia,Nordeste,Marketplace,Devolvido,1,438.9,0.12,11.66,386.23
1282,2023-04-06,Panela de Pressão Tramontina,Casa e Cozinha,GO,Goiás,Centro-Oeste,Site,Entregue,2,168.61,0.07,71.96,313.61
1283,2024-09-15,Whey Protein 1kg,Suplementos,RS,Rio Grande do Sul,Sul,Site,Entregue,2,175.63,0.08,79.46,323.16
1284,2024-03-17,Livro Clean Code,Livros,CE,Ceará,Nordeste,App Mobile,Cancelado,2,84.03,0.05,69.92,159.66
1285,2023-06-06,Smartphone Samsung Galaxy,Eletrônicos,ES,Espírito Santo,Sudeste,Marketplace,Cancelado,2,1172.78,0.09,15.25,2134.46
1286,2023-03-31,Livro Python para Iniciantes,Livros,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,1,70.76,0.13,48.3,61.56
1287,2024-01-08,Panela de Pressão Tramontina,Casa e Cozinha,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,2,205.76,0.02,29.61,403.29
1288,2024-03-28,Tênis Nike Air Max,Calçados,RJ,Rio de Janeiro,Sudeste,Site,Entregue,4,411.43,0.07,27.92,1530.52
1289,2024-02-23,Livro Clean Code,Livros,ES,Espírito Santo,Sudeste,Site,Entregue,5,87.39,0.05,30.06,415.1
1290,2024-01-18,Mouse Gamer Logitech,Eletrônicos,GO,Goiás,Centro-Oeste,Marketplace,Entregue,4,188.24,0.13,76.64,655.08
1291,2024-09-27,Notebook Dell Inspiron,Eletrônicos,MT,Mato Grosso,Centro-Oeste,App Mobile,Devolvido,4,3204.06,0.13,57.78,11150.13
1292,2023-06-12,Livro Clean Code,Livros,SP,São Paulo,Sudeste,Marketplace,Entregue,5,76.59,0.13,30.35,333.17
1293,2024-04-24,Livro Python para Iniciantes,Livros,BA,Bahia,Nordeste,Site,Entregue,4,85.38,0.1,34.43,307.37
1294,2024-02-11,Livro Clean Code,Livros,CE,Ceará,Nordeste,App Mobile,Entregue,1,80.47,0.02,77.17,78.86
1295,2023-08-06,Multivitamínico,Suplementos,BA,Bahia,Nordeste,Site,Cancelado,3,77.86,0.05,52.31,221.9
1296,2023-05-30,Whey Protein 1kg,Suplementos,AM,Amazonas,Norte,App Mobile,Entregue,3,154.09,0.08,76.4,425.29
1297,2024-01-06,Livro Clean Code,Livros,RS,Rio Grande do Sul,Sul,App Mobile,Devolvido,1,98.62,0.12,14.37,86.79
1298,2024-03-09,Multivitamínico,Suplementos,BA,Bahia,Nordeste,App Mobile,Entregue,1,81.17,0.0,63.1,81.17
1299,2024-12-30,Calça Jeans Masculina,Vestuário,PR,Paraná,Sul,Marketplace,Entregue,1,115.02,0.04,15.72,110.42
1300,2023-04-05,Panela de Pressão Tramontina,Casa e Cozinha,DF,Distrito Federal,Centro-Oeste,App Mobile,Devolvido,2,193.21,0.04,68.14,370.96
1301,2024-05-01,Teclado Mecânico,Eletrônicos,ES,Espírito Santo,Sudeste,App Mobile,Entregue,3,347.45,0.05,39.34,990.23
1302,2024-07-28,Aspirador Philco,Casa e Cozinha,AM,Amazonas,Norte,Site,Cancelado,3,377.24,0.09,67.61,1029.87
1303,2024-11-11,Multivitamínico,Suplementos,ES,Espírito Santo,Sudeste,Marketplace,Entregue,1,92.66,0.09,20.12,84.32
1304,2023-11-21,Mouse Gamer Logitech,Eletrônicos,AM,Amazonas,Norte,Marketplace,Entregue,1,177.44,0.07,20.32,165.02
1305,2023-05-09,Notebook Dell Inspiron,Eletrônicos,PA,Pará,Norte,Marketplace,Cancelado,3,3429.63,0.0,41.54,10288.89
1306,2024-12-14,Livro Clean Code,Livros,PE,Pernambuco,Nordeste,Marketplace,Devolvido,1,77.24,0.11,23.14,68.74
1307,2024-11-26,Aspirador Philco,Casa e Cozinha,PA,Pará,Norte,Site,Devolvido,4,316.32,0.03,23.38,1227.32
1308,2023-05-08,Livro Python para Iniciantes,Livros,SP,São Paulo,Sudeste,App Mobile,Entregue,1,73.95,0.05,67.33,70.25
1309,2024-06-19,Whey Protein 1kg,Suplementos,PE,Pernambuco,Nordeste,Marketplace,Cancelado,4,152.32,0.05,47.97,578.82
1310,2024-07-09,Multivitamínico,Suplementos,SC,Santa Catarina,Sul,Site,Entregue,4,86.04,0.03,51.64,333.84
1311,2023-04-12,Sandália Havaianas,Calçados,BA,Bahia,Nordeste,App Mobile,Cancelado,3,61.43,0.14,73.41,158.49
1312,2024-09-30,Notebook Dell Inspiron,Eletrônicos,PA,Pará,Norte,Site,Entregue,1,3513.22,0.06,44.75,3302.43
1313,2024-03-06,Teclado Mecânico,Eletrônicos,CE,Ceará,Nordeste,Site,Cancelado,5,388.07,0.0,30.29,1940.35
1314,2023-12-26,Camiseta Básica,Vestuário,RS,Rio Grande do Sul,Sul,App Mobile,Devolvido,4,43.84,0.13,76.54,152.56
1315,2023-10-18,Multivitamínico,Suplementos,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,4,76.59,0.06,25.68,287.98
1316,2023-09-05,Calça Jeans Masculina,Vestuário,ES,Espírito Santo,Sudeste,Marketplace,Entregue,3,137.64,0.12,39.03,363.37
1317,2024-06-15,Smartphone Samsung Galaxy,Eletrônicos,ES,Espírito Santo,Sudeste,App Mobile,Entregue,1,1113.44,0.12,68.85,979.83
1318,2024-07-23,Mouse Gamer Logitech,Eletrônicos,AM,Amazonas,Norte,Marketplace,Entregue,3,178.43,0.09,40.1,487.11
1319,2024-10-13,Sandália Havaianas,Calçados,RS,Rio Grande do Sul,Sul,Marketplace,Cancelado,1,62.91,0.09,19.02,57.25
1320,2023-05-10,Sandália Havaianas,Calçados,AM,Amazonas,Norte,Site,Cancelado,3,58.66,0.07,16.97,163.66
1321,2024-07-20,Aspirador Philco,Casa e Cozinha,RJ,Rio de Janeiro,Sudeste,Marketplace,Devolvido,4,371.16,0.09,28.22,1351.02
1322,2023-06-06,Fone Bluetooth JBL,Eletrônicos,SC,Santa Catarina,Sul,Site,Entregue,1,256.84,0.0,63.9,256.84
1323,2024-04-09,Smartphone Samsung Galaxy,Eletrônicos,GO,Goiás,Centro-Oeste,Marketplace,Devolvido,1,1290.73,0.0,61.39,1290.73
1324,2023-09-09,Livro Clean Code,Livros,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,2,91.08,0.03,23.57,176.7
1325,2024-10-15,Whey Protein 1kg,Suplementos,PA,Pará,Norte,App Mobile,Entregue,1,146.91,0.14,53.92,126.34
1326,2023-09-26,Livro Python para Iniciantes,Livros,DF,Distrito Federal,Centro-Oeste,Site,Entregue,4,86.44,0.02,19.93,338.84
1327,2023-04-14,Teclado Mecânico,Eletrônicos,MG,Minas Gerais,Sudeste,Site,Entregue,4,413.74,0.14,24.56,1423.27
1328,2024-03-05,Panela de Pressão Tramontina,Casa e Cozinha,PA,Pará,Norte,Site,Cancelado,1,184.51,0.09,24.72,167.9
1329,2024-08-03,Sandália Havaianas,Calçados,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,2,53.61,0.0,22.51,107.22
1330,2024-07-13,Livro Clean Code,Livros,GO,Goiás,Centro-Oeste,Site,Entregue,3,98.75,0.07,52.98,275.51
1331,2024-06-08,Smartphone Samsung Galaxy,Eletrônicos,MG,Minas Gerais,Sudeste,Marketplace,Entregue,1,1167.58,0.0,11.61,1167.58
1332,2023-03-27,Multivitamínico,Suplementos,MG,Minas Gerais,Sudeste,Site,Entregue,1,96.61,0.0,19.7,96.61
1333,2024-07-18,Whey Protein 1kg,Suplementos,AM,Amazonas,Norte,Site,Entregue,3,155.17,0.14,34.4,400.34
1334,2023-06-27,Livro Clean Code,Livros,PR,Paraná,Sul,App Mobile,Cancelado,4,87.94,0.06,23.51,330.65
1335,2023-06-19,Camiseta Básica,Vestuário,MT,Mato Grosso,Centro-Oeste,Marketplace,Entregue,4,43.7,0.12,51.13,153.82
1336,2023-11-23,Multivitamínico,Suplementos,RS,Rio Grande do Sul,Sul,Marketplace,Cancelado,4,96.26,0.06,62.3,361.94
1337,2023-03-07,Livro Python para Iniciantes,Livros,RJ,Rio de Janeiro,Sudeste,Marketplace,Cancelado,4,71.9,0.05,72.85,273.22
1338,2024-10-22,Panela de Pressão Tramontina,Casa e Cozinha,MG,Minas Gerais,Sudeste,Site,Devolvido,3,189.28,0.04,67.87,545.13
1339,2024-01-02,Aspirador Philco,Casa e Cozinha,SC,Santa Catarina,Sul,App Mobile,Entregue,1,313.15,0.05,65.36,297.49
1340,2024-12-05,Camiseta Básica,Vestuário,RJ,Rio de Janeiro,Sudeste,Site,Entregue,3,44.22,0.05,10.67,126.03
1341,2023-03-09,Smartphone Samsung Galaxy,Eletrônicos,AM,Amazonas,Norte,App Mobile,Entregue,4,1289.33,0.05,26.29,4899.45
1342,2024-11-18,Sandália Havaianas,Calçados,PR,Paraná,Sul,Marketplace,Entregue,5,54.17,0.08,60.14,249.18
1343,2024-05-20,Notebook Dell Inspiron,Eletrônicos,GO,Goiás,Centro-Oeste,Marketplace,Cancelado,4,3252.13,0.05,23.8,12358.09
1344,2024-01-28,Panela de Pressão Tramontina,Casa e Cozinha,SP,São Paulo,Sudeste,App Mobile,Cancelado,1,167.31,0.03,32.88,162.29
1345,2024-04-17,Camiseta Básica,Vestuário,GO,Goiás,Centro-Oeste,Site,Entregue,1,50.44,0.13,79.16,43.88
1346,2023-03-13,Calça Jeans Masculina,Vestuário,MG,Minas Gerais,Sudeste,App Mobile,Entregue,5,140.23,0.01,55.13,694.14
1347,2023-11-17,Panela de Pressão Tramontina,Casa e Cozinha,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,3,176.47,0.05,15.58,502.94
